Busname,Bustype,Departing_time,Reaching_time,Duration,Price,Seats_available,Star_rating,Route_links,Route_names,State_name
Ankita Paribahan,Non AC Seater (2+3),18:20,23:00,04h 40m,270,46 Seats available,2.7,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata,West Bengal
Aradhana Bus Service,A/C Seater / Sleeper (2+2),22:55,03:55,05h 00m,INR 450,74 Seats available, ,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata,West Bengal
SBSTC-KOLKATA - DURGAPUR - 18:30 (DGP DEPOT) - 176,Non AC Seater (2+3),18:30,22:00,03h 30m,INR 150,48 Seats available,"3.3
65",https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal),West Bengal
Express Line,Volvo 9600 Multi Axle Semi-Sleeper (2+2),17:40,21:20,03h 40m,INR 486,39 Seats available,"4.7
126",https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal),West Bengal
SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo B11R Multi Axle Seater (2+2),17:45,21:30,03h 45m,INR 486,34 Seats available,"4.4
367",https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal),West Bengal
Greenline (Karunamoyee),Volvo A/C Seater (2+2),17:45,20:45,03h 00m,INR 486,25 Seats available,"4.3
163",https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal),West Bengal
SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo B11R Multi Axle Seater (2+2),17:45,21:30,03h 45m,INR 486,33 Seats available,"4.6
8",https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal),West Bengal
Greenline (Karunamoyee),Volvo A/C Seater (2+2),17:45,20:45,03h 00m,INR 486,21 Seats available,"4.0
4",https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal),West Bengal
Greenline (Karunamoyee),Volvo A/C Seater (2+2),18:00,22:00,04h 00m,INR 486,27 Seats available,4.5,https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal),West Bengal
Greenline (Karunamoyee),Volvo A/C Seater (2+2),18:01,22:00,03h 59m,INR 486,27 Seats available,4.3,https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal),West Bengal
Greenline,Volvo A/C Seater (2+2),18:05,22:05,04h 00m,INR 486,34 Seats available,"4.7
86",https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal),West Bengal
Shyamoli Paribahan Pvt Ltd,Volvo A/C Seater (2+2),18:40,22:25,03h 45m,INR 486,25 Seats available,"4.7
110",https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal),West Bengal
Royal Cruiser,Scania Multi-Axle AC Semi Sleeper (2+2),19:30,23:15,03h 45m,463,27 Seats available,"3.8
158",https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal),West Bengal
Pammi Travels,NON A/C Sleeper (2+1),21:15,01:30,04h 15m,645,19 Seats available,3.6,https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal),West Bengal
Pariwartan Bus Service,NON A/C Seater / Sleeper (2+2),18:30,23:00,04h 30m,INR 500,54 Seats available, ,https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal),West Bengal
Maharani Travels,A/C Seater / Sleeper (2+1),21:05,01:30,04h 25m,INR 800,12 Seats available,2.9,https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal),West Bengal
SBSTC-KOLKATA - DIGHA - 23:30 (DIGHA DEPOT) - 3988,Non AC Seater (2+3),23:30,04:00,04h 30m,INR 155,49 Seats available,"3.8
89",https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha,West Bengal
Shyamoli Paribahan Pvt Ltd,VE A/C Seater (2+2),23:30,04:30,05h 00m,INR 300,26 Seats available,"4.6
333",https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha,West Bengal
Maa Chandi Travels,A/C Seater / Sleeper (2+2),22:00,05:30,07h 30m,INR 400,39 Seats available,"4.2
244",https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha,West Bengal
Maa Chandi Travels,A/C Seater / Sleeper (2+2),23:57,05:10,05h 13m,INR 400,39 Seats available,"4.3
103",https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha,West Bengal
Mayuri Express,AC Seater (2+2),23:15,04:30,05h 15m,INR 290,29 Seats available,"4.1
199",https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha,West Bengal
Express Line,VE A/C Seater (2+2),23:45,04:45,05h 00m,INR 299,38 Seats available,"4.3
329",https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha,West Bengal
Sagufta Travels(Maa Chandi),A/C Seater / Sleeper (2+2),23:57,05:10,05h 13m,338,16 Seats available,"4.1
118",https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha,West Bengal
Parameswar Travels,A/C Seater Push Back (2+3),23:59,05:00,05h 01m,238,47 Seats available,"3.2
123",https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha,West Bengal
Parameswar Travels,A/C Seater Push Back (2+3),23:45,05:00,05h 15m,238,51 Seats available,"3.2
117",https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha,West Bengal
Sagufta Travels(Angel),A/C Seater (2+2),23:58,05:10,05h 12m,291,21 Seats available,"4.2
25",https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha,West Bengal
Sagufta Travels (Bhorpet Travels),AC Seater (2+2),23:55,04:35,04h 40m,338,24 Seats available,"4.4
58",https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha,West Bengal
Basu Travels,A/C Seater / Sleeper (2+2),23:59,05:00,05h 01m,271,32 Seats available,"3.5
44",https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha,West Bengal
Mayuri Express,A/C Seater (2+3),18:20,22:50,04h 30m,270,55 Seats available,"3.9
27",https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha,West Bengal
Sagufta Travels (Mayuri),A/C Seater (2+2),23:15,04:00,04h 45m,291,20 Seats available,"3.8
20",https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha,West Bengal
Snemita Parisheba(Samanta),AC Seater (2+3),18:00,22:25,04h 25m,333,25 Seats available,"3.6
20",https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha,West Bengal
City Express (Shinjini),AC Seater (2+3),23:50,04:55,05h 05m,INR 370,35 Seats available,"2.8
52",https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha,West Bengal
Bengal Surface Transport,A/C Seater / Sleeper (2+2),23:55,05:00,05h 05m,303,35 Seats available,"3.0
26",https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha,West Bengal
Sagufta Travels (Maity),A/C Seater (2+3),00:55,05:50,04h 55m,338,30 Seats available,"3.1
18",https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha,West Bengal
Sagufta Travels (Atithi),A/C Seater Push Back (2+3),23:59,05:00,05h 01m,291,37 Seats available,"2.7
31",https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha,West Bengal
Parameswar Travels,A/C Seater Push Back (2+3),23:55,05:00,05h 05m,285,49 Seats available,"2.4
27",https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha,West Bengal
Sagufta Travels (Sagar Kanya),A/C Seater Push Back (2+3),23:30,04:05,04h 35m,291,20 Seats available,"2.5
14",https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha,West Bengal
Ankita Paribahan(Atithi),A/C Seater (2+3),23:55,05:00,05h 05m,378,20 Seats available,"3.0
5",https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha,West Bengal
Snemita Paribahan(Shinjini),A/C Seater (2+3),23:50,04:30,04h 40m,INR 420,20 Seats available,"2.6
8",https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha,West Bengal
Samanta Travels,A/C Seater (2+3),18:50,23:30,04h 40m,INR 300,61 Seats available,"2.2
7",https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha,West Bengal
Haimanti Bus Service,AC Seater (2+3),19:50,01:30,05h 40m,INR 230,20 Seats available,"1.8
5",https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha,West Bengal
Snemita Paribahan (ANGEL),A/C Seater Push Back (2+2),23:58,05:00,05h 02m,INR 420,25 Seats available,"1.7
4",https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha,West Bengal
Ankita Paribahan( Haimanti),A/C Seater Push Back (2+3),19:50,00:05,04h 15m,333,41 Seats available,"2.4
8",https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha,West Bengal
Snemita Paribahan (Sathi),A/C Seater (2+3),17:40,22:00,04h 20m,INR 300,25 Seats available,"1.6
7",https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha,West Bengal
Sagufta Travels (Samanta),A/C Seater (2+3),18:00,22:50,04h 50m,291,19 Seats available,3.5,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha,West Bengal
Basu Travels,A/C Seater Push Back (2+3),23:30,04:30,05h 00m,240,20 Seats available,"3.5
30",https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha,West Bengal
Snemita Paribahan (Bhorpet),AC Seater (2+2),23:55,04:45,04h 50m,INR 420,29 Seats available,"3.7
15",https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha,West Bengal
Sagufta Travels (Santosh),A/C Seater / Sleeper (2+2),01:20,05:30,04h 10m,324,20 Seats available,"4.0
9",https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha,West Bengal
Ankita Paribahan (Maity Motor),A/C Seater Push Back (2+3),22:20,03:00,04h 40m,383,25 Seats available,2.9,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha,West Bengal
Parameswar Travels,A/C Seater Push Back (2+3),21:50,03:45,05h 55m,238,51 Seats available,"2.7
18",https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha,West Bengal
Basu Travels,A/C Seater Push Back (2+3),23:55,05:00,05h 05m,375,21 Seats available,"3.5
6",https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha,West Bengal
City Express (Shinjini),AC Seater (2+2),23:45,04:35,04h 50m,INR 570,12 Seats available,"3.9
4",https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha,West Bengal
SANTOSH BUS SERVICE,AC Seater (2+3),19:00,23:35,04h 35m,239,46 Seats available,"3.3
4",https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha,West Bengal
Sagufta Travels(Lokenath),A/C Seater Push Back (2+3),00:30,05:30,05h 00m,291,30 Seats available,"3.4
5",https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha,West Bengal
Snemita Pariseba(Santosh),AC Seater (2+3),18:30,23:30,05h 00m,333,20 Seats available,"3.0
4",https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha,West Bengal
Snemita Parisheba,AC Seater (2+3),19:30,00:10,04h 40m,333,20 Seats available,"2.2
7",https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha,West Bengal
Bengal Surface Transport,A/C Seater Push Back (2+3),23:59,05:00,05h 01m,319,61 Seats available,"2.0
8",https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha,West Bengal
Samanta Travels,A/C Seater (2+3),18:10,23:10,05h 00m,INR 300,16 Seats available,"2.3
8",https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha,West Bengal
SANTOSH BUS SERVICE,AC Seater (2+3),19:25,00:45,05h 20m,200,41 Seats available,2.7,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha,West Bengal
Arunita Paribahan,AC Seater (2+2),23:45,04:45,05h 00m,INR 370,21 Seats available,4.1,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha,West Bengal
Snemita Paribahan (Shinjini),AC Seater (2+2),23:45,04:35,04h 50m,INR 420,16 Seats available,3.4,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha,West Bengal
Ankita Paribahan(Parameswar),A/C Seater (2+3),21:50,02:40,04h 50m,405,15 Seats available,2.9,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha,West Bengal
Ankita Paribahan(Atithi),A/C Seater Push Back (2+3),22:40,05:20,06h 40m,378,20 Seats available,2.9,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha,West Bengal
Anadi Travels (Disha Gold),A/C Seater Push Back (2+3),23:00,04:40,05h 40m,INR 500,60 Seats available,1.0,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha,West Bengal
Snemita Parisheba,AC Seater (2+3),19:05,23:45,04h 40m,333,20 Seats available,2.8,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha,West Bengal
SANTOSH BUS SERVICE,AC Seater (2+3),19:25,23:59,04h 34m,239,36 Seats available,2.7,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha,West Bengal
SANTOSH BUS SERVICE,AC Seater (2+3),18:30,23:45,05h 15m,240,46 Seats available,2.7,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha,West Bengal
Bengal Surface Transport,A/C Seater Push Back (2+3),23:20,04:30,05h 10m,335,61 Seats available,2.7,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha,West Bengal
SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo B11R Multi Axle Seater (2+2),17:45,22:30,04h 45m,INR 524,33 Seats available,"4.1
139",https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal),West Bengal
Greenline (Karunamoyee),Volvo A/C Seater (2+2),17:45,21:45,04h 00m,INR 524,21 Seats available,"4.4
79",https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal),West Bengal
Greenline (Karunamoyee),Volvo A/C Seater (2+2),17:45,21:45,04h 00m,INR 524,21 Seats available,4.3,https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal),West Bengal
Express Line,Volvo 9600 Multi Axle Semi-Sleeper (2+2),17:50,22:20,04h 30m,INR 524,39 Seats available,"4.7
62",https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal),West Bengal
Greenline (Karunamoyee),Volvo A/C Seater (2+2),18:00,23:00,05h 00m,INR 524,27 Seats available,4.4,https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal),West Bengal
Greenline (Karunamoyee),Volvo A/C Seater (2+2),18:01,23:00,04h 59m,INR 524,27 Seats available,4.3,https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal),West Bengal
Greenline,Volvo A/C Seater (2+2),18:05,23:05,05h 00m,INR 524,34 Seats available,"4.3
29",https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal),West Bengal
Shyamoli Paribahan Pvt Ltd,Volvo A/C Seater (2+2),18:40,23:25,04h 45m,INR 524,25 Seats available,"4.1
63",https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal),West Bengal
Royal Cruiser,Scania Multi-Axle AC Semi Sleeper (2+2),19:30,00:15,04h 45m,INR 550,2 Seats available,"3.5
61",https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal),West Bengal
Pammi Travels,NON A/C Sleeper (2+1),21:15,02:30,05h 15m,645,19 Seats available,3.6,https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal),West Bengal
SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo B11R Multi Axle Seater (2+2),17:45,22:30,04h 45m,INR 524,37 Seats available,"2.8
7",https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal),West Bengal
Pariwartan Bus Service,NON A/C Seater / Sleeper (2+2),18:30,00:30,06h 00m,INR 500,54 Seats available, ,https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal),West Bengal
Beauty Travels,NON A/C Seater / Sleeper (2+2),20:20,00:30,04h 10m,INR 500,35 Seats available,2.3,https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal),West Bengal
Maharani Travels,A/C Seater / Sleeper (2+1),21:05,02:00,04h 55m,INR 800,14 Seats available,2.9,https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal),West Bengal
SBSTC-KARUNAMOYEE - BURDWAN - 18:15 (BWN DEPOT) - 119,Non AC Seater (2+3),18:15,20:15,02h 00m,INR 100,26 Seats available,"3.7
160",https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan,West Bengal
SBSTC-KOLKATA - BURDWAN - 18:15 (BWN DEPOT) - 96,Non AC Seater (2+3),18:15,20:15,02h 00m,INR 95,47 Seats available,"3.6
79",https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan,West Bengal
SBSTC-KARUNAMOYEE - BURDWAN - A/C - 18:45 (BWN DEPOT) - 1674,AC Seater (2+2),18:45,20:45,02h 00m,INR 200,29 Seats available,"3.5
113",https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan,West Bengal
SBSTC-KARUNAMOYEE - BURDWAN - 19:30 (BWN DEPOT) - 120,Non AC Seater (2+3),19:30,21:30,02h 00m,INR 100,44 Seats available,"3.2
122",https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan,West Bengal
SBSTC-KOLKATA - BURDWAN - 20:00 (BWN DEPOT) - 103,Non AC Seater (2+3),20:00,22:00,02h 00m,INR 95,49 Seats available,"4.1
41",https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan,West Bengal
SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo B11R Multi Axle Seater (2+2),17:45,20:00,02h 15m,INR 429,34 Seats available,"4.6
94",https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan,West Bengal
Greenline (Karunamoyee),Volvo A/C Seater (2+2),17:45,19:20,01h 35m,INR 429,22 Seats available,"4.6
34",https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan,West Bengal
SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo B11R Multi Axle Seater (2+2),17:45,20:00,02h 15m,INR 429,53 Seats available,4.3,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan,West Bengal
Greenline (Karunamoyee),Volvo A/C Seater (2+2),17:45,19:20,01h 35m,INR 429,30 Seats available,4.3,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan,West Bengal
Express Line,Volvo 9600 Multi Axle Semi-Sleeper (2+2),17:50,19:30,01h 40m,INR 429,39 Seats available,"4.5
21",https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan,West Bengal
Greenline (Karunamoyee),Volvo A/C Seater (2+2),18:00,20:30,02h 30m,INR 429,29 Seats available,4.4,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan,West Bengal
Greenline (Karunamoyee),Volvo A/C Seater (2+2),18:01,20:30,02h 29m,INR 429,29 Seats available,4.3,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan,West Bengal
Shyamoli Paribahan Pvt Ltd,Volvo A/C Seater (2+2),18:40,20:40,02h 00m,INR 429,27 Seats available,"4.3
20",https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan,West Bengal
Royal Cruiser,Scania Multi-Axle AC Semi Sleeper (2+2),19:30,22:15,02h 45m,370,31 Seats available,"3.6
15",https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan,West Bengal
Greenline,Volvo A/C Seater (2+2),18:05,20:45,02h 40m,INR 429,37 Seats available,"2.8
12",https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan,West Bengal
Suman sabir,Non AC Seater (2+3),18:50,22:00,03h 10m,INR 111,61 Seats available,1.7,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan,West Bengal
Suman sabir,Non AC Seater (2+3),21:00,23:59,02h 59m,INR 111,54 Seats available,1.7,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan,West Bengal
Pammi Travels,A/C Sleeper (2+1),21:00,23:59,02h 59m,924,18 Seats available,3.6,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan,West Bengal
Pammi Travels,Non A/C Seater / Sleeper (2+1),21:00,23:59,02h 59m,601,33 Seats available,3.6,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan,West Bengal
Pammi Travels,NON A/C Sleeper (2+1),21:15,23:59,02h 44m,645,23 Seats available,3.6,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan,West Bengal
Pariwartan Bus Service,NON A/C Seater / Sleeper (2+2),18:30,21:30,03h 00m,INR 500,54 Seats available, ,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan,West Bengal
RSRTC - 193481,Express Non AC Seater 2+3,18:30,23:00,04h 30m,INR 229,42 Seats available,3.9,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer,Rajasthan
RSRTC - 176394,Super Luxury Volvo AC Seater Pushback 2+2,20:00,23:45,03h 45m,INR 460,37 Seats available,"3.9
42",https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer,Rajasthan
RSRTC - 189473,NON AC Seater / Sleeper 2+1,21:00,01:30,04h 30m,INR 302,37 Seats available,"4.5
5",https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer,Rajasthan
RSRTC - 192299,Super Luxury Volvo AC Seater Pushback 2+2,23:00,02:45,03h 45m,INR 458,37 Seats available,"3.7
12",https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer,Rajasthan
RSRTC - 189583,NON AC Seater / Sleeper 2+1,23:59,03:45,03h 46m,INR 302,37 Seats available,"4.6
16",https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer,Rajasthan
Jakhar Travels,NON A/C Seater/ Sleeper (2+1),18:00,23:15,05h 15m,INR 450,25 Seats available,3.9,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer,Rajasthan
M R Travels,NON A/C Seater/ Sleeper (2+1),18:30,23:40,05h 10m,INR 495,34 Seats available,3.8,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer,Rajasthan
Jain travels regd,NON AC Seater / Sleeper 2+1,19:00,23:36,04h 36m,INR 330,16 Seats available,3.8,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer,Rajasthan
Bluecity Bus,A/C Sleeper (2+1),19:00,23:55,04h 55m,INR 680,14 Seats available,4.3,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer,Rajasthan
Jain travels regd,NON AC Seater / Sleeper 2+1,19:00,23:50,04h 50m,INR 330,29 Seats available,3.8,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer,Rajasthan
M R Travels,A/C Volvo B11R Multi-Axle Sleeper (2+1),19:30,23:50,04h 20m,INR 611,15 Seats available,3.8,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer,Rajasthan
Jain travels regd,AC Sleeper (2+1),20:00,00:30,04h 30m,INR 580,27 Seats available,"3.8
5",https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer,Rajasthan
Chanakya Travels Agency,NON A/C Seater/ Sleeper (2+1),20:30,01:15,04h 45m,INR 500,40 Seats available,3.7,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer,Rajasthan
Mahadev Travels JOD,A/C Seater / Sleeper (2+1),21:15,02:45,05h 30m,INR 400,26 Seats available,4.3,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer,Rajasthan
Jakhar Travels,A/C Seater / Sleeper (2+1),22:00,02:30,04h 30m,INR 500,26 Seats available,3.9,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer,Rajasthan
FlixBus,VE A/C Sleeper (2+1),22:00,02:20,04h 20m,INR 225,9 Seats available,"4.5
22",https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer,Rajasthan
Jain travels regd,NON AC Seater / Sleeper 2+1,22:00,03:00,05h 00m,INR 400,46 Seats available,3.8,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer,Rajasthan
V k jain travels,NON A/C Seater/ Sleeper (2+1),22:00,03:05,05h 05m,INR 330,34 Seats available,3.0,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer,Rajasthan
Gajraj Travels,A/C Sleeper (2+1),22:00,03:10,05h 10m,INR 650,17 Seats available,4.5,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer,Rajasthan
Tiger Travels,NON AC Seater / Sleeper 2+1,22:00,02:45,04h 45m,INR 400,36 Seats available,4.4,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer,Rajasthan
M R Travels,A/C Seater / Sleeper (2+1),22:00,02:15,04h 15m,INR 510,17 Seats available,3.8,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer,Rajasthan
Pooja Paraswnath Travels,A/C Seater / Sleeper (2+1),22:00,03:34,05h 34m,INR 500,32 Seats available,3.8,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer,Rajasthan
V k jain travels,A/C Seater / Sleeper (2+1),22:05,02:55,04h 50m,INR 430,34 Seats available,3.0,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer,Rajasthan
Chouhan Tour and Travel,A/C Seater / Sleeper (2+2),22:26,03:11,04h 45m,INR 700,27 Seats available,3.2,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer,Rajasthan
Jain travels regd,A/C Seater / Sleeper (2+1),22:30,02:35,04h 05m,INR 500,24 Seats available,"3.3
4",https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer,Rajasthan
Chouhan travels and Cargo,A/C Seater / Sleeper (2+1),22:35,03:20,04h 45m,INR 666.67,26 Seats available,3.4,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer,Rajasthan
Swagat Travels,A/C Seater / Sleeper (2+1),22:42,02:50,04h 08m,463,46 Seats available,3.3,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer,Rajasthan
