Busname,Bustype,Departing_time,Reaching_time,Duration,Price,Seats_available,Star_rating,Route_links,Route_names,State_name
Mayuri Express,AC Seater (2+2),23:15,02:30,03h 15m,INR 290,29 Seats available,"5.0
4",https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,Kolkata to Contai (Kanthi),South Bengal
City Express (Shinjini),AC Seater (2+2),23:45,03:30,03h 45m,INR 570,12 Seats available,4.0,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,Kolkata to Contai (Kanthi),South Bengal
Parameswar Travels,A/C Seater Push Back (2+3),23:45,04:00,04h 15m,238,51 Seats available,3.3,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,Kolkata to Contai (Kanthi),South Bengal
Snemita Paribahan (Shinjini),AC Seater (2+2),23:45,03:30,03h 45m,INR 420,16 Seats available,3.9,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,Kolkata to Contai (Kanthi),South Bengal
Parameswar Travels,A/C Seater Push Back (2+3),23:55,04:00,04h 05m,285,49 Seats available,3.3,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,Kolkata to Contai (Kanthi),South Bengal
Maa Chandi Travels,A/C Seater / Sleeper (2+2),23:57,04:00,04h 03m,INR 400,41 Seats available,4.0,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,Kolkata to Contai (Kanthi),South Bengal
Parameswar Travels,A/C Seater Push Back (2+3),23:59,04:00,04h 01m,238,44 Seats available,3.3,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,Kolkata to Contai (Kanthi),South Bengal
Samanta Travels,A/C Seater (2+3),18:50,22:00,03h 10m,INR 300,61 Seats available,"1.7
9",https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,Kolkata to Contai (Kanthi),South Bengal
SBSTC-DIGHA - DURGAPUR - VIA - BISHNUPUR - 2/2 - 20:30 - 3808,Non AC Seater (2+2),20:30,04:40,08h 10m,INR 233,10 Seats available,"3.9
135",https://www.redbus.in/bus-tickets/digha-to-durgapur,Digha to Durgapur (West Bengal),South Bengal
SBSTC-DIGHA - ASANSOL - VIA - MEDINIPUR-DURGAPUR - 21:30 - 1553,Non AC Seater (2+3),21:30,06:00,08h 30m,INR 238,28 Seats available,"3.3
120",https://www.redbus.in/bus-tickets/digha-to-durgapur,Digha to Durgapur (West Bengal),South Bengal
Basu Travels,A/C Seater / Sleeper (2+2),23:59,02:00,02h 01m,271,32 Seats available,2.9,https://www.redbus.in/bus-tickets/kolkata-to-nandakumar,Kolkata to Nandakumar (west bengal),South Bengal
Sagufta Travels (Santosh),A/C Seater / Sleeper (2+2),01:20,03:20,02h 00m,333,20 Seats available,3.4,https://www.redbus.in/bus-tickets/kolkata-to-nandakumar,Kolkata to Nandakumar (west bengal),South Bengal
Basu Travels,A/C Seater Push Back (2+3),23:30,01:45,02h 15m,399,20 Seats available,2.9,https://www.redbus.in/bus-tickets/kolkata-to-nandakumar,Kolkata to Nandakumar (west bengal),South Bengal
Basu Travels,A/C Seater Push Back (2+3),23:55,02:15,02h 20m,375,21 Seats available,2.9,https://www.redbus.in/bus-tickets/kolkata-to-nandakumar,Kolkata to Nandakumar (west bengal),South Bengal
SBSTC-KOLKATA - MIDNAPUR - 18:45 (MID DEPOT) - 678,Non AC Seater (2+3),18:45,00:00,05h 15m,INR 64,50 Seats available,"4.3
38",https://www.redbus.in/bus-tickets/kolkata-to-kolaghat,Kolkata to Kolaghat,South Bengal
SBSTC-GARIA - DIGHA - 22:30 (DIGHA DEPOT) - 3745,Non AC Seater (2+3),22:30,00:00,01h 30m,INR 80,52 Seats available,4.3,https://www.redbus.in/bus-tickets/kolkata-to-kolaghat,Kolkata to Kolaghat,South Bengal
SBSTC-GARIA - DIGHA - 22:30 (DIGHA DEPOT) - 3745,Non AC Seater (2+3),22:30,00:00,01h 30m,INR 80,52 Seats available,4.1,https://www.redbus.in/bus-tickets/kolkata-to-mecheda-west-bengal,Kolkata to Mecheda (West Bengal),South Bengal
SBSTC-DURGAPUR - DIGHA - VIA - MIDNAPUR - 2/2 - 20:00 (D - 3807,Non AC Seater (2+2),20:00,04:45,08h 45m,INR 238,5 Seats available,"3.9
179",https://www.redbus.in/bus-tickets/durgapur-to-digha,Durgapur (West Bengal) to Digha,South Bengal
ISHIKA TRADERS,A/C Seater / Sleeper (2+2),19:30,04:30,09h 00m,INR 500,54 Seats available,"3.1
8",https://www.redbus.in/bus-tickets/durgapur-to-digha,Durgapur (West Bengal) to Digha,South Bengal
The Joy Ride,A/C Seater / Sleeper (2+2),21:15,03:35,06h 20m,488,40 Seats available,3.8,https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Digha to Barasat (West Bengal),South Bengal
Satya Paribahan,A/C Seater (2+3),23:00,05:10,06h 10m,INR 320,24 Seats available,"3.6
39",https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Digha to Barasat (West Bengal),South Bengal
Aradhana Travels,A/C Seater / Sleeper (2+2),18:35,23:55,05h 20m,450,20 Seats available,"1.1
12",https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Digha to Barasat (West Bengal),South Bengal
Aradhana Bus Service,A/C Seater / Sleeper (2+2),22:55,04:50,05h 55m,INR 450,75 Seats available, ,https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Digha to Barasat (West Bengal),South Bengal
SBSTC-GARIA - DIGHA - 22:30 (DIGHA DEPOT) - 3745,Non AC Seater (2+3),23:45,00:00,00h 15m,INR 107,52 Seats available,"2.3
13",https://www.redbus.in/bus-tickets/kolkata-to-heria,Kolkata to Heria,South Bengal
Basu Travels,A/C Seater / Sleeper (2+2),23:59,03:00,03h 01m,271,32 Seats available,2.9,https://www.redbus.in/bus-tickets/kolkata-to-heria,Kolkata to Heria,South Bengal
Basu Travels,A/C Seater Push Back (2+3),23:55,02:45,02h 50m,375,21 Seats available,2.9,https://www.redbus.in/bus-tickets/kolkata-to-heria,Kolkata to Heria,South Bengal
Basu Travels,A/C Seater Push Back (2+3),23:30,02:55,03h 25m,240,20 Seats available,2.9,https://www.redbus.in/bus-tickets/kolkata-to-heria,Kolkata to Heria,South Bengal
Bengal Surface Transport,A/C Seater Push Back (2+3),23:20,02:15,02h 55m,335,61 Seats available,2.8,https://www.redbus.in/bus-tickets/kolkata-to-bajkul-west-bengal,Kolkata to Bajkul (West Bengal),South Bengal
Basu Travels,A/C Seater Push Back (2+3),23:30,02:30,03h 00m,399,20 Seats available,2.9,https://www.redbus.in/bus-tickets/kolkata-to-bajkul-west-bengal,Kolkata to Bajkul (West Bengal),South Bengal
Bengal Surface Transport,A/C Seater / Sleeper (2+2),23:55,02:45,02h 50m,440,37 Seats available,2.8,https://www.redbus.in/bus-tickets/kolkata-to-bajkul-west-bengal,Kolkata to Bajkul (West Bengal),South Bengal
Basu Travels,A/C Seater Push Back (2+3),23:55,02:20,02h 25m,375,61 Seats available,2.9,https://www.redbus.in/bus-tickets/kolkata-to-bajkul-west-bengal,Kolkata to Bajkul (West Bengal),South Bengal
Basu Travels,A/C Seater / Sleeper (2+2),23:59,02:45,02h 46m,479,34 Seats available,2.9,https://www.redbus.in/bus-tickets/kolkata-to-bajkul-west-bengal,Kolkata to Bajkul (West Bengal),South Bengal
Bengal Surface Transport,A/C Seater Push Back (2+3),23:59,02:30,02h 31m,319,20 Seats available,2.8,https://www.redbus.in/bus-tickets/kolkata-to-bajkul-west-bengal,Kolkata to Bajkul (West Bengal),South Bengal
SBSTC-KOLKATA - MIDNAPUR - 18:45 (MID DEPOT) - 678,Non AC Seater (2+3),18:45,00:00,05h 15m,INR 88,51 Seats available,"4.2
33",https://www.redbus.in/bus-tickets/kolkata-to-debra,Kolkata to Debra,South Bengal
SBSTC-GARIA - DIGHA - 22:30 (DIGHA DEPOT) - 3745,Non AC Seater (2+3),22:30,00:00,01h 30m,INR 154,52 Seats available,3.8,https://www.redbus.in/bus-tickets/kolkata-to-ramnagar-west-bengal,Kolkata to Ramnagar (West Bengal),South Bengal
Bengal Surface Transport,A/C Seater Push Back (2+3),23:20,04:00,04h 40m,335,61 Seats available,2.8,https://www.redbus.in/bus-tickets/kolkata-to-ramnagar-west-bengal,Kolkata to Ramnagar (West Bengal),South Bengal
Basu Travels,A/C Seater Push Back (2+3),23:30,03:45,04h 15m,399,20 Seats available,2.9,https://www.redbus.in/bus-tickets/kolkata-to-ramnagar-west-bengal,Kolkata to Ramnagar (West Bengal),South Bengal
Basu Travels,A/C Seater Push Back (2+3),23:55,04:40,04h 45m,375,61 Seats available,2.9,https://www.redbus.in/bus-tickets/kolkata-to-ramnagar-west-bengal,Kolkata to Ramnagar (West Bengal),South Bengal
Basu Travels,A/C Seater / Sleeper (2+2),23:59,04:40,04h 41m,271,34 Seats available,2.9,https://www.redbus.in/bus-tickets/kolkata-to-ramnagar-west-bengal,Kolkata to Ramnagar (West Bengal),South Bengal
Bengal Surface Transport,A/C Seater Push Back (2+3),23:59,04:45,04h 46m,319,61 Seats available,2.8,https://www.redbus.in/bus-tickets/kolkata-to-ramnagar-west-bengal,Kolkata to Ramnagar (West Bengal),South Bengal
Bengal Surface Transport,A/C Seater / Sleeper (2+2),23:55,04:40,04h 45m,440,37 Seats available,2.8,https://www.redbus.in/bus-tickets/kolkata-to-ramnagar-west-bengal,Kolkata to Ramnagar (West Bengal),South Bengal
SBSTC-KOLKATA - MIDNAPUR - 18:45 (MID DEPOT) - 678,Non AC Seater (2+3),18:45,00:00,05h 15m,INR 75,51 Seats available,"4.2
22",https://www.redbus.in/bus-tickets/kolkata-to-panskura,Kolkata to Panskura,South Bengal
Dolphin tours and travels,A/C Seater / Sleeper (2+2),17:45,19:00,01h 15m,INR 896,9 Seats available,3.8,https://www.redbus.in/bus-tickets/durgapur-to-bankura,Durgapur (West Bengal) to Bankura,South Bengal
SBSTC-SILIGURI - KOLKATA - VOLVO - 19:35 (BEL DEPOT) - 3926,Volvo AC Seater (2+2),19:35,08:35,13h 00m,INR 1210,18 Seats available,"3.5
142",https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Siliguri to Kolkata,South Bengal
Lokenath Bus Service,Volvo Multi Axle B11R AC Seater\Sleeper (2+1),21:00,08:30,11h 30m,INR 1200,2 Seats available,"4.4
333",https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Siliguri to Kolkata,South Bengal
Shyamoli Paribahan Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),19:30,08:00,12h 30m,INR 1350,10 Seats available,"4.3
326",https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Siliguri to Kolkata,South Bengal
Shyamoli Paribahan Pvt Ltd,Volvo 9600 A/C Seater/Sleeper (2+1),20:00,09:00,13h 00m,INR 1600,2 Seats available,"4.2
581",https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Siliguri to Kolkata,South Bengal
Express Line,Volvo 9600 A/C Seater/Sleeper (2+1),19:30,08:00,12h 30m,INR 1199,1 Seat available,"4.4
640",https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Siliguri to Kolkata,South Bengal
Shyamoli Paribahan Pvt Ltd,Volvo Multi-Axle A/C seater/sleeper (2+1),18:30,07:20,12h 50m,INR 1200,1 Seat available,"4.1
586",https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Siliguri to Kolkata,South Bengal
Modern Travels,Bharat Benz A/C Seater /Sleeper (2+1),18:45,07:35,12h 50m,INR 1000,5 Seats available,"3.5
362",https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Siliguri to Kolkata,South Bengal
Annesha Travels,NON A/C Seater / Sleeper (2+2),18:00,07:00,13h 00m,INR 500,4 Seats available,"2.4
166",https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Siliguri to Kolkata,South Bengal
